order_id,customer_id,order_date,status,region_code
O001285,C0340,2025-11-20 12:46:21,SHIPPED,WEST
O001286,C0340,2026-01-06 07:23:05,DELIVERED,WEST
O001287,C0341,2025-01-12 04:25:03,PLACED,NORTH
O001288,C0341,2025-03-22 05:41:11,DELIVERED,SOUTH
O001289,C0341,2025-04-10 14:39:12,DELIVERED,SOUTH
O001290,C0341,2025-04-28 05:50:05,DELIVERED,SOUTH
O001291,C0341,2025-07-10 05:15:15,CANCELLED,SOUTH
O001292,C0341,2026-01-14 00:15:06,DELIVERED,SOUTH
O001293,C0342,2024-01-02 06:39:33,SHIPPED,EAST
O001294,C0342,2024-11-24 03:41:41,DELIVERED,EAST
O001295,C0343,2024-02-12 04:58:16,DELIVERED,SOUTH
O001296,C0343,2024-07-09 05:35:55,CANCELLED,SOUTH
O001297,C0343,2025-05-31 12:46:44,DELIVERED,SOUTH
O001298,C0343,2026-01-04 18:49:43,PLACED,SOUTH
O001299,C0343,2026-03-09 02:09:56,PLACED,SOUTH
O001300,C0344,2024-04-22 11:14:28,DELIVERED,CENTRAL
O001301,C0345,2024-07-25 00:00:00,RETURNED,SOUTH
O001302,C0345,2024-10-15 08:49:47,DELIVERED,SOUTH
O001303,C0345,2025-05-09 22:04:34,CANCELLED,SOUTH
O001304,C0345,2025-05-11 11:42:18,RETURNED,SOUTH
O001305,,2025-06-08 23:12:02,SHIPPED,SOUTH
O001306,C0345,2025-12-18 00:00:00,PLACED,SOUTH
O001307,C0345,2026-01-03 12:12:08,DELIVERED,EAST
O001308,C0345,2026-03-01 18:27:39,DELIVERED,SOUTH
O001309,C0345,2026-04-09 22:34:48,DELIVERED,SOUTH
O001310,C0345,2026-05-02 20:34:41,DELIVERED,SOUTH
O001311,,2026-06-08 02:45:51,SHIPPED,SOUTH
O001312,C0346,2024-12-08 11:56:37,DELIVERED,CENTRAL
O001313,C0346,2026-04-03 08:25:21,DELIVERED,NORTH
O001314,C0347,2026-02-28 11:22:20,CANCELLED,SOUTH
O001315,C0348,2025-04-01 06:22:18,DELIVERED,NORTH
O001316,C0348,2025-07-12 15:42:19,SHIPPED,NORTH
O001317,C0348,2025-11-17 04:12:27,DELIVERED,NORTH
O001318,C0348,2025-11-23 20:19:59,DELIVERED,NORTH
O001319,C0348,2025-12-07 03:35:23,SHIPPED,NORTH
O001320,C0348,2026-02-28 13:29:43,DELIVERED,NORTH
O001321,C0348,2026-03-10 16:41:11,DELIVERED,NORTH
O001322,C0348,2026-04-07 23:25:01,DELIVERED,NORTH
O001323,C0348,2026-06-12 13:01:23,DELIVERED,NORTH
O001324,C0348,2026-06-19 12:10:11,RETURNED,NORTH
O001325,C0349,2025-06-09 08:11:23,SHIPPED,SOUTH
O001326,C0350,2025-11-23 09:42:06,SHIPPED,EAST
O001327,C0350,2026-05-24 09:50:23,PLACED,CENTRAL
O001328,C0350,2026-06-18 19:37:51,DELIVERED,CENTRAL
O001329,C0351,2023-03-29 06:26:32,PLACED,CENTRAL
O001330,C0351,2024-01-30 23:59:21,DELIVERED,CENTRAL
O001331,,2024-08-14 08:21:21,DELIVERED,CENTRAL
O001332,C0351,2024-12-30 00:00:00,RETURNED,CENTRAL
O001333,,2025-06-22 20:56:44,DELIVERED,CENTRAL
O001334,C0351,2025-08-26 16:14:07,DELIVERED,CENTRAL
O001335,C0352,2025-05-18 08:33:56,RETURNED,WEST
O001336,C0352,2025-08-03 01:14:09,DELIVERED,EAST
O001337,C0352,2025-12-03 14:35:07,SHIPPED,EAST
O001338,C0352,2026-03-10 06:11:50,DELIVERED,EAST
O001339,C0353,2023-01-05 21:55:50,DELIVERED,CENTRAL
O001340,C0353,2026-01-12 19:08:30,SHIPPED,CENTRAL
O001341,C0354,2025-08-30 18:38:32,DELIVERED,EAST
O001342,C0354,2025-09-03 16:39:15,PLACED,CENTRAL
O001343,C0354,2025-12-12 21:17:28,SHIPPED,SOUTH
O001344,C0354,2026-04-28 14:26:49,DELIVERED,CENTRAL
O001345,C0355,2023-07-09 07:07:47,DELIVERED,CENTRAL
O001346,C0355,2024-05-04 20:18:07,DELIVERED,SOUTH
O001347,C0355,2025-07-27 07:12:17,DELIVERED,SOUTH
O001348,,2026-01-12 21:16:22,DELIVERED,SOUTH
O001349,C0355,2026-01-19 02:29:34,RETURNED,SOUTH
O001350,C0355,2026-04-30 21:22:58,DELIVERED,SOUTH
O001351,C0356,2024-09-16 22:30:27,SHIPPED,WEST
O001352,C0356,2024-11-13 02:55:38,SHIPPED,WEST
O001353,C0356,2025-02-19 20:36:39,DELIVERED,WEST
O001354,C0356,2025-10-13 00:00:00,CANCELLED,WEST
O001355,C0356,2026-01-21 20:22:20,DELIVERED,WEST
O001356,C0356,2026-05-21 16:20:54,SHIPPED,WEST
O001357,C0357,2025-10-12 18:32:11,DELIVERED,NORTH
O001358,C0357,2026-01-28 23:09:11,SHIPPED,NORTH
O001359,C0357,2026-04-30 17:17:58,SHIPPED,NORTH
O001360,C0357,2026-06-29 22:05:04,DELIVERED,WEST
O001361,C0358,2023-12-13 05:22:58,SHIPPED,NORTH
O001362,C0358,2025-08-06 04:01:41,SHIPPED,NORTH
O001363,C0359,2025-04-07 03:26:15,DELIVERED,CENTRAL
O001364,C0360,2025-08-15 16:08:16,DELIVERED,NORTH
O001365,C0360,2026-03-09 09:31:59,DELIVERED,NORTH
O001366,C0361,2024-12-15 00:00:00,DELIVERED,NORTH
O001367,C0361,2025-01-26 18:29:18,SHIPPED,NORTH
O001368,C0361,2025-05-03 21:14:54,SHIPPED,NORTH
O001369,C0361,2025-05-28 12:23:59,CANCELLED,CENTRAL
O001370,C0361,2025-09-07 18:53:07,DELIVERED,WEST
O001371,C0361,2026-06-19 20:31:51,SHIPPED,NORTH
O001372,C0362,2024-08-26 04:05:02,CANCELLED,WEST
O001373,C0362,2025-10-11 14:35:29,PLACED,WEST
O001374,C0362,2026-06-25 15:54:14,DELIVERED,WEST
O001375,C0363,2023-03-30 13:31:32,SHIPPED,EAST
O001376,C0363,2023-10-21 08:24:19,DELIVERED,EAST
O001377,,2024-11-14 00:04:28,DELIVERED,EAST
O001378,C0363,2025-01-09 18:21:53,SHIPPED,EAST
O001379,C0363,2025-01-27 02:18:51,DELIVERED,EAST
O001380,C0363,2025-09-19 19:42:10,DELIVERED,EAST
O001381,C0364,2024-09-27 12:34:44,CANCELLED,SOUTH
O001382,C0364,2024-12-02 02:05:57,DELIVERED,SOUTH
O001383,C0365,2024-04-09 19:18:00,SHIPPED,CENTRAL
O001384,C0365,2025-02-06 14:30:32,SHIPPED,CENTRAL
O001385,C0366,2023-03-15 06:20:17,PLACED,WEST
O001386,C0366,2023-11-23 04:39:52,DELIVERED,WEST
O001387,C0366,2024-02-26 00:24:26,SHIPPED,WEST
O001388,C0366,2024-04-07 14:41:05,DELIVERED,EAST
O001389,C0366,2025-08-22 10:39:28,PLACED,WEST
O001390,C0367,2023-08-21 13:06:08,DELIVERED,SOUTH
O001391,C0368,2025-03-03 17:05:25,DELIVERED,SOUTH
O001392,C0368,2025-11-26 08:25:57,DELIVERED,EAST
O001393,C0369,2024-10-09 11:35:53,DELIVERED,SOUTH
O001394,C0369,2025-10-06 05:58:09,PLACED,SOUTH
O001395,C0369,2025-11-18 10:43:28,PLACED,SOUTH
O001396,C0369,2025-12-15 11:50:34,DELIVERED,SOUTH
O001397,,2026-02-10 20:33:36,DELIVERED,EAST
O001398,C0369,2026-04-05 06:47:26,DELIVERED,EAST
O001399,C0370,2023-11-13 04:10:41,CANCELLED,NORTH
O001400,,2024-01-31 16:39:14,PLACED,NORTH
O001401,C0370,2024-03-25 00:00:00,DELIVERED,NORTH
O001402,C0370,2024-06-12 01:05:19,CANCELLED,NORTH
O001403,C0370,2024-08-21 12:02:54,SHIPPED,NORTH
O001404,C0370,2024-12-12 19:12:39,DELIVERED,NORTH
O001405,C0370,2024-12-14 18:05:02,PLACED,NORTH
O001406,C0370,2025-06-15 19:54:29,PLACED,NORTH
O001407,C0370,2025-10-16 01:43:38,DELIVERED,NORTH
O001408,C0370,2025-12-13 06:57:01,DELIVERED,NORTH
O001409,C0370,2025-12-30 14:35:28,DELIVERED,NORTH
O001410,,2025-04-12 22:50:05,DELIVERED,WEST
O001411,C0371,2025-08-13 00:00:00,SHIPPED,SOUTH
O001412,C0371,2025-09-15 14:21:56,DELIVERED,SOUTH
O001413,C0371,2025-12-23 02:28:58,DELIVERED,NORTH
O001414,C0371,2026-06-14 00:00:00,PLACED,SOUTH
O001415,C0372,2025-11-13 02:56:49,DELIVERED,EAST
O001416,C0372,2025-12-21 03:50:12,SHIPPED,CENTRAL
O001417,C0372,2026-01-15 13:24:35,RETURNED,NORTH
O001418,C0372,2026-04-16 20:12:44,SHIPPED,CENTRAL
O001419,C0372,2026-05-16 00:59:37,DELIVERED,NORTH
O001420,C0373,2025-01-14 20:21:31,SHIPPED,EAST
O001421,C0373,2025-10-25 22:43:22,SHIPPED,EAST
O001422,C0373,2026-04-08 06:33:24,DELIVERED,NORTH
O001423,C0374,2023-10-23 05:50:19,DELIVERED,NORTH
O001424,C0374,2024-05-04 19:20:07,SHIPPED,NORTH
O001425,C0374,2026-03-02 05:30:02,SHIPPED,NORTH
O001426,C0375,2024-11-03 23:54:50,SHIPPED,CENTRAL
O001427,,2025-06-01 13:25:55,PLACED,CENTRAL
O001428,C0376,2024-12-25 21:29:10,RETURNED,EAST
O001429,C0376,2025-12-27 10:15:19,DELIVERED,WEST
O001430,C0376,2026-02-20 15:09:17,RETURNED,EAST
O001431,C0377,2025-03-08 02:59:51,SHIPPED,WEST
O001432,C0377,2026-06-22 05:58:55,DELIVERED,WEST
O001433,C0378,2023-11-12 22:03:06,DELIVERED,WEST
O001434,C0378,2025-10-02 02:36:14,PLACED,NORTH
O001435,C0378,2026-02-13 23:44:37,DELIVERED,WEST
O001436,C0379,2023-01-26 14:51:41,DELIVERED,CENTRAL
O001437,C0379,2024-07-03 14:57:07,DELIVERED,CENTRAL
O001438,C0379,2024-08-25 00:00:00,DELIVERED,CENTRAL
O001439,C0379,2025-02-18 12:13:49,SHIPPED,WEST
O001440,C0379,2026-02-01 00:00:00,DELIVERED,CENTRAL
O001441,C0380,2023-11-02 07:17:11,DELIVERED,WEST
O001442,C0380,2024-02-10 14:42:36,CANCELLED,SOUTH
O001443,C0380,2024-08-16 00:07:07,DELIVERED,WEST
O001444,C0380,2025-05-19 20:26:56,DELIVERED,WEST
O001445,C0380,2025-08-01 10:03:51,CANCELLED,WEST
O001446,C0381,2024-04-24 11:54:20,SHIPPED,WEST
O001447,C0381,2026-01-26 01:46:17,DELIVERED,WEST
O001448,C0382,2024-07-01 15:14:49,PLACED,CENTRAL
O001449,,2024-08-15 19:50:47,DELIVERED,WEST
O001450,C0382,2024-09-24 08:56:41,CANCELLED,CENTRAL
O001451,C0382,2024-10-09 14:42:41,DELIVERED,CENTRAL
O001452,C0382,2025-04-23 00:00:00,CANCELLED,CENTRAL
O001453,C0382,2026-05-08 18:38:48,PLACED,CENTRAL
O001454,C0383,2025-03-25 18:03:51,SHIPPED,NORTH
O001455,C0383,2026-02-24 23:05:39,DELIVERED,NORTH
O001456,C0384,2023-08-03 10:41:10,DELIVERED,SOUTH
O001457,C0384,2024-11-21 12:33:00,DELIVERED,WEST
O001458,C0384,2025-01-13 15:12:42,DELIVERED,SOUTH
O001459,C0384,2025-04-06 17:23:27,DELIVERED,SOUTH
O001460,C0385,2023-12-06 19:07:05,DELIVERED,EAST
O001461,C0385,2025-01-05 19:15:37,DELIVERED,EAST
O001462,C0385,2026-06-29 18:03:29,PLACED,EAST
O001463,C0386,2024-03-30 03:20:22,SHIPPED,CENTRAL
O001464,C0386,2024-09-28 00:36:27,DELIVERED,CENTRAL
O001465,C0386,2024-11-27 09:54:26,CANCELLED,CENTRAL
O001466,C0386,2024-11-27 00:00:00,SHIPPED,EAST
O001467,C0386,2025-10-09 04:46:19,CANCELLED,CENTRAL
O001468,C0386,2025-10-26 20:38:20,DELIVERED,CENTRAL
O001469,C0387,2025-04-02 00:00:00,PLACED,CENTRAL
O001470,,2025-10-16 20:37:59,DELIVERED,CENTRAL
O001471,C0387,2026-04-30 10:12:51,PLACED,CENTRAL
O001472,C0388,2023-10-17 14:30:06,SHIPPED,NORTH
O001473,C0388,2023-10-20 17:40:10,SHIPPED,NORTH
O001474,C0388,2024-10-27 14:46:12,PLACED,NORTH
O001475,C0388,2024-11-18 01:39:16,DELIVERED,NORTH
O001476,C0388,2025-03-05 18:46:01,PLACED,NORTH
O001477,C0388,2025-09-02 23:41:15,DELIVERED,NORTH
O001478,C0388,2025-12-08 03:12:25,PLACED,NORTH
O001479,C0388,2025-12-26 03:57:16,SHIPPED,NORTH
O001480,C0388,2026-02-26 18:04:49,DELIVERED,EAST
O001481,C0388,2026-03-30 06:32:02,PLACED,NORTH
O001482,C0388,2026-04-13 12:31:49,PLACED,NORTH
O001483,C0389,2025-10-07 03:06:56,PLACED,EAST
O001484,C0389,2025-10-20 10:50:10,DELIVERED,EAST
O001485,C0389,2025-12-08 18:57:09,CANCELLED,SOUTH
O001486,C0389,2026-05-01 09:05:14,SHIPPED,EAST
O001487,C0390,2024-08-02 18:01:47,PLACED,WEST
O001488,C0390,2026-02-26 06:26:15,DELIVERED,WEST
O001489,C0390,2026-03-11 15:08:30,SHIPPED,WEST
O001490,C0391,2025-11-29 11:24:15,CANCELLED,NORTH
O001491,C0391,2026-06-13 05:34:11,DELIVERED,NORTH
O001492,C0392,2024-08-12 09:25:06,PLACED,WEST
O001493,C0392,2025-08-19 00:21:02,PLACED,WEST
O001494,C0392,2025-11-18 04:49:17,SHIPPED,WEST
O001495,C0392,2026-01-13 10:10:01,CANCELLED,WEST
O001496,C0392,2026-02-21 23:12:01,SHIPPED,WEST
O001497,C0392,2026-03-17 19:27:57,CANCELLED,WEST
O001498,C0393,2023-12-10 22:12:10,DELIVERED,NORTH
O001499,C0393,2024-11-19 22:33:12,DELIVERED,SOUTH
O001500,C0393,2024-11-28 08:56:50,PLACED,WEST
O001501,C0394,2023-12-23 23:49:04,PLACED,NORTH
O001502,C0394,2025-10-18 19:22:32,DELIVERED,CENTRAL
O001503,C0394,2026-03-25 14:30:41,RETURNED,CENTRAL
O001504,C0395,2025-01-17 08:47:40,DELIVERED,EAST
O001505,C0395,2025-08-03 14:44:01,DELIVERED,EAST
O001506,C0396,2023-01-26 01:23:29,DELIVERED,CENTRAL
O001507,C0396,2023-08-15 04:56:26,RETURNED,CENTRAL
O001508,C0396,2024-04-26 00:00:00,RETURNED,CENTRAL
O001509,C0396,2024-11-28 04:46:02,DELIVERED,CENTRAL
O001510,C0396,2026-02-16 21:18:44,DELIVERED,CENTRAL
O001511,C0396,2026-06-16 11:00:12,RETURNED,CENTRAL
O001512,C0397,2024-04-10 05:14:05,CANCELLED,SOUTH
O001513,C0397,2024-09-25 22:40:31,SHIPPED,SOUTH
O001514,C0397,2025-03-09 11:20:27,SHIPPED,NORTH
O001515,C0397,2025-07-01 00:00:00,PLACED,CENTRAL
O001516,C0397,2025-10-26 06:42:22,SHIPPED,SOUTH
O001517,C0398,2023-08-07 09:11:46,DELIVERED,NORTH
O001518,,2024-01-06 21:08:48,CANCELLED,NORTH
O001519,C0398,2026-02-07 23:50:28,CANCELLED,NORTH
O001520,C0399,2024-11-10 22:35:23,DELIVERED,WEST
O001521,C0400,2023-02-16 17:39:03,DELIVERED,WEST
O001522,C0400,2025-12-31 00:50:39,DELIVERED,WEST
O001523,C0401,2025-06-23 21:06:40,PLACED,WEST
O001524,C0401,2026-02-16 05:38:04,CANCELLED,WEST
O001525,C0402,2025-08-19 12:25:30,PLACED,SOUTH
O001526,C0402,2025-12-02 12:08:31,DELIVERED,SOUTH
O001527,C0402,2025-12-14 11:55:01,SHIPPED,EAST
O001528,C0402,2025-12-20 20:37:42,DELIVERED,EAST
O001529,C0402,2026-02-20 10:42:48,DELIVERED,NORTH
O001530,C0403,2023-09-05 07:17:32,DELIVERED,SOUTH
O001531,C0403,2023-09-18 01:08:27,DELIVERED,NORTH
O001532,C0403,2024-06-14 14:23:00,DELIVERED,EAST
O001533,C0403,2024-07-30 20:03:14,RETURNED,SOUTH
O001534,C0403,2025-02-04 19:21:34,SHIPPED,SOUTH
O001535,C0403,2026-06-16 02:02:56,PLACED,SOUTH
O001536,C0404,2023-06-15 19:42:21,DELIVERED,EAST
O001537,,2025-04-06 12:12:56,DELIVERED,EAST
O001538,C0404,2025-04-28 22:29:10,SHIPPED,EAST
O001539,C0405,2024-05-10 01:38:04,SHIPPED,WEST
O001540,C0405,2024-09-15 11:56:12,DELIVERED,CENTRAL
O001541,C0405,2025-09-23 07:23:31,DELIVERED,SOUTH
O001542,C0406,2024-02-13 02:00:21,DELIVERED,NORTH
O001543,C0406,2025-01-04 14:21:57,DELIVERED,EAST
O001544,C0406,2025-04-03 01:16:10,DELIVERED,SOUTH
O001545,C0406,2025-05-24 19:38:29,DELIVERED,EAST
O001546,C0406,2025-10-12 22:25:19,SHIPPED,EAST
O001547,C0407,2023-01-20 04:21:06,PLACED,WEST
O001548,C0408,2025-12-01 04:03:28,RETURNED,SOUTH
O001549,C0408,2026-05-01 05:28:00,DELIVERED,SOUTH
O001550,C0409,2025-11-10 14:43:39,DELIVERED,SOUTH
O001551,C0409,2026-01-02 21:14:31,SHIPPED,SOUTH
O001552,,2025-10-16 22:23:05,PLACED,WEST
O001553,C0410,2025-11-11 06:20:52,SHIPPED,NORTH
O001554,C0411,2025-08-29 00:00:00,SHIPPED,CENTRAL
O001555,C0411,2025-11-02 00:52:37,SHIPPED,CENTRAL
O001556,C0411,2025-12-12 11:35:10,PLACED,CENTRAL
O001557,C0411,2025-12-27 12:34:06,DELIVERED,CENTRAL
O001558,C0411,2026-01-31 02:55:17,CANCELLED,WEST
O001559,C0411,2026-05-13 00:26:52,CANCELLED,CENTRAL
O001560,C0412,2023-07-30 14:02:22,DELIVERED,WEST
O001561,C0412,2024-04-27 10:58:04,DELIVERED,WEST
O001562,C0412,2024-09-15 14:59:40,DELIVERED,WEST
O001563,C0412,2025-02-05 03:00:22,SHIPPED,WEST
O001564,C0412,2025-09-22 00:58:34,CANCELLED,WEST
O001565,C0412,2026-04-07 10:14:15,DELIVERED,WEST
O001566,C0413,2025-04-09 00:00:00,DELIVERED,CENTRAL
O001567,C0414,2025-07-26 23:32:40,CANCELLED,SOUTH
O001568,C0414,2026-02-05 20:47:23,DELIVERED,SOUTH
O001569,C0415,2025-04-01 01:54:44,PLACED,EAST
O001570,C0415,2025-12-13 17:13:17,SHIPPED,EAST
O001571,C0415,2026-01-14 23:15:39,DELIVERED,EAST
O001572,C0415,2026-04-17 20:20:25,DELIVERED,EAST
O001573,C0416,2024-08-07 15:25:36,DELIVERED,WEST
O001574,C0416,2025-06-25 08:56:29,PLACED,WEST
O001575,C0416,2025-07-27 08:23:25,DELIVERED,WEST
O001576,C0416,2026-06-25 06:23:05,DELIVERED,WEST
O001577,C0417,2025-07-09 22:35:27,CANCELLED,EAST
O001578,C0417,2026-02-15 01:20:47,SHIPPED,SOUTH
O001579,,2026-05-06 18:59:28,DELIVERED,SOUTH
O001580,C0417,2026-05-28 23:15:05,CANCELLED,EAST
O001581,C0417,2026-06-03 00:30:26,PLACED,SOUTH
O001582,C0417,2026-06-22 17:13:27,PLACED,SOUTH
O001583,C0418,2025-08-03 01:53:48,SHIPPED,NORTH
O001584,C0418,2026-03-09 21:35:46,DELIVERED,NORTH
O001585,C0418,2026-04-11 17:41:09,RETURNED,NORTH
O001586,C0418,2026-05-11 18:57:12,RETURNED,NORTH
O001587,C0419,2025-09-11 18:54:17,CANCELLED,EAST
O001588,C0419,2025-10-31 23:47:14,DELIVERED,EAST
O001589,C0419,2025-11-14 18:59:35,DELIVERED,EAST
O001590,C0419,2025-11-18 17:17:50,DELIVERED,EAST
O001591,C0419,2026-05-16 18:12:24,DELIVERED,SOUTH
O001592,C0420,2023-04-26 13:40:56,DELIVERED,CENTRAL
O001593,C0420,2024-09-18 04:38:51,PLACED,CENTRAL
O001594,C0420,2025-08-07 09:45:40,PLACED,CENTRAL
O001595,C0421,2025-10-15 16:53:09,SHIPPED,WEST
O001596,C0421,2025-11-27 13:19:24,SHIPPED,NORTH
O001597,C0422,2025-10-18 20:22:20,DELIVERED,SOUTH
O001598,,2026-02-21 22:36:04,DELIVERED,NORTH
O001599,C0423,2024-11-07 21:02:15,RETURNED,NORTH
O001600,C0423,2026-05-27 10:11:31,PLACED,NORTH
O001601,C0424,2024-11-24 00:51:44,DELIVERED,WEST
O001602,C0424,2026-01-26 13:48:32,PLACED,NORTH
O001603,C0425,2025-05-29 12:13:59,SHIPPED,WEST
O001604,C0425,2025-06-06 06:24:01,DELIVERED,CENTRAL
O001605,C0425,2025-06-27 14:23:51,DELIVERED,WEST
O001606,C0425,2025-07-09 08:00:12,RETURNED,WEST
O001607,C0425,2025-12-01 16:59:27,DELIVERED,WEST
O001608,C0425,2026-04-30 09:43:47,SHIPPED,WEST
O001609,C0426,2024-06-25 23:56:50,PLACED,WEST
O001610,C0427,2025-03-06 09:50:54,DELIVERED,WEST
O001611,C0427,2025-09-15 11:08:29,RETURNED,WEST
O001612,C0428,2023-03-11 16:56:20,SHIPPED,NORTH
O001613,C0428,2025-06-08 20:35:23,DELIVERED,CENTRAL
O001614,C0428,2025-11-12 08:59:22,DELIVERED,NORTH
O001615,C0428,2025-12-30 18:32:30,SHIPPED,EAST
O001616,C0428,2026-02-19 02:37:20,PLACED,NORTH
O001617,C0429,2025-11-18 18:26:36,CANCELLED,SOUTH
O001618,C0429,2026-06-22 20:51:22,SHIPPED,SOUTH
O001619,C0430,2025-05-20 05:53:02,SHIPPED,WEST
O001620,C0430,2026-03-21 00:45:39,DELIVERED,WEST
O001621,C0431,2025-07-26 17:53:15,DELIVERED,EAST
O001622,C0432,2024-11-29 20:47:31,PLACED,WEST
O001623,C0432,2025-07-17 09:41:32,PLACED,WEST
O001624,C0432,2025-11-07 01:18:06,PLACED,WEST
O001625,C0433,2024-03-09 07:18:41,DELIVERED,NORTH
O001626,,2025-02-19 19:45:58,PLACED,NORTH
O001627,C0433,2025-04-02 18:09:05,DELIVERED,NORTH
O001628,C0433,2026-04-24 17:53:37,PLACED,NORTH
O001629,C0434,2024-05-22 09:35:52,DELIVERED,NORTH
O001630,C0434,2025-07-27 02:30:08,PLACED,NORTH
O001631,C0434,2025-07-29 09:19:00,SHIPPED,EAST
O001632,C0434,2025-09-14 12:58:53,DELIVERED,NORTH
O001633,C0434,2026-06-01 17:23:56,SHIPPED,NORTH
O001634,C0435,2025-07-17 08:21:56,PLACED,WEST
O001635,C0435,2025-12-18 12:28:50,SHIPPED,WEST
O001636,C0435,2026-02-02 10:28:28,PLACED,WEST
O001637,C0435,2026-03-06 22:21:12,CANCELLED,WEST
O001638,C0435,2026-03-30 14:04:18,SHIPPED,WEST
O001639,C0435,2026-06-29 11:49:26,PLACED,EAST
O001640,,2024-12-12 08:20:16,DELIVERED,EAST
O001641,C0436,2025-09-09 17:57:54,SHIPPED,EAST
O001642,C0436,2025-10-04 09:37:54,DELIVERED,EAST
O001643,,2026-02-10 05:12:18,SHIPPED,EAST
O001644,C0437,2023-07-03 03:59:42,SHIPPED,NORTH
O001645,C0438,2025-10-21 16:46:30,CANCELLED,CENTRAL
O001646,C0438,2026-01-18 01:49:20,PLACED,CENTRAL
O001647,C0438,2026-05-20 03:25:25,SHIPPED,CENTRAL
O001648,C0439,2024-04-18 01:29:52,PLACED,CENTRAL
O001649,,2024-06-27 07:51:48,RETURNED,CENTRAL
O001650,,2025-05-14 02:38:55,DELIVERED,SOUTH
O001651,,2025-09-03 10:03:10,DELIVERED,CENTRAL
O001652,C0440,2024-07-15 02:12:23,DELIVERED,EAST
O001653,C0440,2025-08-23 13:15:22,SHIPPED,EAST
O001654,C0440,2026-04-23 02:47:43,DELIVERED,EAST
O001655,C0441,2024-06-25 09:18:25,DELIVERED,SOUTH
O001656,C0442,2025-11-30 00:10:12,PLACED,WEST
O001657,C0442,2026-01-02 00:16:10,SHIPPED,WEST
O001658,C0442,2026-03-19 22:45:20,RETURNED,WEST
O001659,C0442,2026-03-22 15:20:41,DELIVERED,WEST
O001660,C0442,2026-05-25 08:20:09,SHIPPED,WEST
O001661,C0443,2025-05-29 00:30:25,RETURNED,SOUTH
O001662,C0443,2025-09-24 13:17:03,PLACED,SOUTH
O001663,C0443,2025-11-16 16:24:48,PLACED,SOUTH
O001664,C0443,2026-03-05 00:00:00,DELIVERED,EAST
O001665,C0443,2026-03-19 05:37:09,SHIPPED,SOUTH
O001666,C0443,2026-05-16 05:38:09,DELIVERED,SOUTH
O001667,C0444,2023-12-17 04:03:01,PLACED,SOUTH
O001668,C0444,2024-09-07 22:10:33,SHIPPED,SOUTH
O001669,C0444,2025-01-20 03:35:39,CANCELLED,SOUTH
O001670,C0444,2026-05-25 14:24:40,SHIPPED,SOUTH
O001671,C0445,2025-06-09 15:15:17,SHIPPED,CENTRAL
O001672,C0445,2025-07-13 12:17:28,DELIVERED,CENTRAL
O001673,C0445,2026-02-03 06:32:09,SHIPPED,CENTRAL
O001674,C0445,2026-03-23 05:46:34,PLACED,CENTRAL
O001675,C0445,2026-05-10 05:47:41,DELIVERED,WEST
O001676,C0445,2026-06-17 06:34:55,SHIPPED,CENTRAL
O001677,C0446,2025-04-29 08:02:16,SHIPPED,WEST
O001678,C0446,2025-12-15 16:36:37,SHIPPED,WEST
O001679,C0446,2026-06-24 00:22:00,DELIVERED,CENTRAL
O001680,C0447,2025-04-02 01:55:18,DELIVERED,CENTRAL
O001681,C0448,2024-01-04 05:05:29,DELIVERED,SOUTH
O001682,C0448,2025-06-01 00:00:00,CANCELLED,CENTRAL
O001683,C0448,2026-01-28 05:57:43,DELIVERED,CENTRAL
O001684,C0449,2025-08-24 06:13:46,PLACED,SOUTH
O001685,C0449,2025-08-27 04:47:48,PLACED,SOUTH
O001686,C0449,2025-11-27 04:42:45,PLACED,SOUTH
O001687,C0449,2026-01-16 06:45:34,DELIVERED,SOUTH
O001688,C0449,2026-02-19 12:31:06,PLACED,SOUTH
O001689,C0449,2026-03-06 10:34:59,DELIVERED,SOUTH
O001690,C0449,2026-05-19 13:50:41,DELIVERED,SOUTH
O001691,C0449,2026-06-02 15:56:14,SHIPPED,WEST
O001692,C0449,2026-06-04 13:19:08,PLACED,SOUTH
O001693,C0450,2025-04-07 09:33:28,DELIVERED,SOUTH
O001694,C0450,2025-09-26 16:52:20,DELIVERED,CENTRAL
O001695,C0450,2025-10-12 02:21:17,DELIVERED,NORTH
O001696,C0450,2025-10-19 06:01:15,DELIVERED,CENTRAL
O001697,C0450,2025-11-07 13:40:06,SHIPPED,SOUTH
O001698,C0450,2025-11-25 11:33:29,PLACED,CENTRAL
O001699,C0450,2026-01-28 17:41:18,PLACED,CENTRAL
O001700,C0450,2026-06-03 00:31:54,DELIVERED,CENTRAL
O001701,C0451,2024-03-25 14:34:27,DELIVERED,NORTH
O001702,C0451,2024-08-13 18:44:33,DELIVERED,WEST
O001703,C0451,2024-10-27 09:32:17,PLACED,CENTRAL
O001704,C0451,2024-11-22 06:23:40,DELIVERED,CENTRAL
O001705,C0451,2025-01-30 20:59:58,DELIVERED,CENTRAL
O001706,C0451,2025-10-11 21:49:58,PLACED,CENTRAL
O001707,C0451,2026-01-18 14:17:00,PLACED,CENTRAL
O001708,C0451,2026-03-29 21:05:39,SHIPPED,CENTRAL
O001709,C0451,2026-05-16 21:18:15,DELIVERED,CENTRAL
O001710,C0452,2023-06-27 06:04:02,CANCELLED,SOUTH
O001711,C0452,2025-06-23 11:24:06,RETURNED,SOUTH
